stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio
slow_pretrain,30,14880,-21625.93031073204,-2390.0647669980203,-45.054021480691745,-197.22441496177825,-19.339055905647,,-25712.25097257453,,,,,,14880,744,372,0,81,5.374477863795369e-16,1.117140368961273e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019473420494249938,0.594391822745988,6105.7695490970855,4240.887596615447,3214.842770948522,80.69715393960264,0.0,0.0,0.0,0,0,14880,744,372,0,978,0,0,489,0,0,978,0,0,7200.0001,744.0001,0.0001,0.0,0.0,0.0
slow_pretrain,31,15360,-17193.09595693549,-2120.0995288097306,-35.81894991028226,-74.26724510343024,-20.276053297992235,,-25712.25097257453,,,,,,15360,768,384,0,81,0.00023773141726809448,0.020746754723243166,0.0,0.0,0.00023773151139418284,0.02074676752090454,0.0,0.0,0.0,0.0,0.018278993444413565,0.5935949285562845,4784.128075501374,4228.91076429334,344.71621198046097,54.77298642828799,0.0,0.0,0.0,0,0,15360,768,384,0,1026,0,0,513,0,0,1026,0,0,7200.0001,768.0001,0.0001,0.0,0.0,0.0
slow_pretrain,32,15840,-17311.21383794373,-2097.3567076248223,-36.06502882904947,-76.35435423524196,-20.29776512176756,,-25712.25097257453,,,,,,15840,792,396,0,75,0.000250157748921807,0.03703993124776628,0.0,0.0,0.00025015771389007567,0.03703993558883667,0.0,0.0,0.0,0.0,0.018793557600985496,0.5922682161935015,5167.941966924215,4210.004186569644,262.9167004986153,45.79727300562114,0.0,0.0,0.0,0,0,15840,792,396,0,1074,0,0,537,0,0,1074,0,0,7200.0001,792.0001,0.0001,0.0,0.0,0.0
slow_pretrain,33,16320,-17171.901246368092,-2122.3917914050708,-35.77479426326688,-90.14142742966926,-16.763214439082212,,-25712.25097257453,,,,,,16320,816,408,0,83,5.383317689132022e-16,1.1130816381668997e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01758949738319903,0.5918338581934677,4678.611178647898,4205.418470393738,280.9204883415315,87.3338341773012,0.0,0.0,0.0,0,0,16320,816,408,0,1122,0,0,561,0,0,1122,0,0,7200.0001,816.0001,0.0001,0.0,0.0,0.0
slow_pretrain,34,16800,-18288.60254300182,-2134.894135688993,-38.101255297920495,-85.20254043806271,-25.293644766330075,-16454.15427777886,-25712.25097257453,0.0,1.0,1.0,0.017636896687312744,0.5902575026370324,16800,840,420,0,82,5.19188757597907e-16,1.112995142509456e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02026850772451865,0.5917051036181805,6063.001504326256,4202.193079749654,326.0680943445362,46.17711296164606,0.0,0.0,0.0,0,0,16800,840,420,0,1170,0,0,585,0,0,1170,0,0,7200.0001,840.0001,0.0001,0.0,0.0,0.0
slow_pretrain,35,17280,-16357.809620498578,-2076.4006863813615,-34.07877004270538,-55.84616502439551,-19.37567033566604,,-25712.25097257453,,,,,,17280,864,432,0,84,0.0005366683987190657,0.039287065715240765,0.0,0.0,0.0005366684248050054,0.03928709030151367,0.0,0.0,0.0,0.0,0.017171238385269277,0.5896793620569662,4135.428149381863,4173.718581176339,0.0109814168984561,40.171609347317734,0.0,0.0,0.0,0,0,17280,864,432,0,1218,0,0,609,0,0,1218,0,0,7200.0001,864.0001,0.0001,0.0,0.0,0.0
slow_pretrain,36,17760,-29291.264216261294,-2618.0312831477936,-61.02346711721103,-662.8131763749385,-16.49151557389421,,-25712.25097257453,,,,,,17760,888,444,0,84,0.000272970332981531,0.030333908411790955,0.0,0.0,0.00027297052244345345,0.03033393621444702,0.0,0.0,0.0,0.0,0.019227002747342608,0.586939561704072,6325.273879299759,4135.036207974106,11042.89986849781,29.579015221614377,0.0,0.0,0.0,0,0,17760,888,444,0,1266,0,0,633,0,0,1266,0,0,7200.0001,888.0001,0.0001,0.0,0.0,0.0
slow_pretrain,37,18240,-23934.74918302755,-2485.605041858478,-49.86406079797402,-275.9196236742858,-17.520906565932776,,-25712.25097257453,,,,,,18240,912,456,0,83,5.206178036352416e-16,1.1157603309187458e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020439051647488403,0.591046352189122,5957.42313487771,4193.229032535913,6502.758086065734,57.95519323082574,0.0,0.0,0.0,0,0,18240,912,456,0,1314,0,0,657,0,0,1314,0,0,7200.0001,912.0001,0.0001,0.0,0.0,0.0
slow_pretrain,38,18720,-23765.63847919299,-2425.8763865905657,-49.5117468316521,-407.1399796731222,-18.794361630202854,,-25712.25097257453,,,,,,18720,936,468,0,82,6.854600902771799e-16,1.1129951213863744e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019856353671044224,0.5907408916035443,6388.6948837324435,4189.045076236295,5416.892081801462,54.106841395958305,0.0,0.0,0.0,0,0,18720,936,468,0,1362,0,0,681,0,0,1362,0,0,7200.0001,936.0001,0.0001,0.0,0.0,0.0
slow_pretrain,39,19200,-17031.881451012097,-2087.8591133376367,-35.483086356275194,-90.12065079494296,-18.27126394268455,-17266.264180471273,-25712.25097257453,0.0,1.0,1.0,0.017818262733006737,0.5919634533536527,19200,960,480,0,85,4.272792066780117e-16,1.117140368961273e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017447462287185047,0.591772979516684,4762.85353952921,4203.39701536643,211.50928788030006,54.909099434035326,0.0,0.0,0.0,0,0,19200,960,480,0,1410,0,0,705,0,0,1410,0,0,7200.0001,960.0001,0.0001,0.0,0.0,0.0
slow_pretrain,40,19680,-22979.11815763696,-2436.837192222085,-47.873162828410386,-366.4084517368822,-18.63645948419666,,-25712.25097257453,,,,,,19680,984,492,0,78,3.3338636089686864e-06,0.0016002545320291661,0.0,0.0,3.3338864644368488e-06,0.0016002655029296875,0.0,0.0,0.0,0.0,0.021199254338151636,0.5911388587789599,6587.791568232829,4194.761750118971,4458.940202658817,57.24088694682597,0.0,0.0,0.0,0,0,19680,984,492,0,1458,0,0,729,0,0,1458,0,0,7200.0001,984.0001,0.0001,0.0,0.0,0.0
